gbifID,genus,species,subspecies,county,state,country,elevation,elevationAccuracy,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,scientificName,year,source
1932892830,Sarracenia,purpurea,NA,Transylvania County,North Carolina,United States,NA,NA,35.143442,-82.598555,3283,Sarracenia purpurea,1979,3_distribution
2451741931,Sarracenia,purpurea,NA,Ashland County,Ohio,United States,NA,NA,40.782898,-82.167134,27908,Sarracenia purpurea,2019,3_distribution
2981185312,Sarracenia,purpurea,NA,Fairfield County,Ohio,United States,NA,NA,39.900824,-82.528608,28030,Sarracenia purpurea,2020,3_distribution
891107418,Sarracenia,purpurea,NA,Holmes County,Ohio,United States,NA,NA,40.602832,-82.053311,10000,Sarracenia purpurea,2012,3_distribution
3959386324,Sarracenia,purpurea,NA,Portage County,Ohio,United States,316.19,0,41.118987,-81.262189,5,Sarracenia purpurea,2021,3_distribution
1249302603,Sarracenia,purpurea,NA,Stark County,Ohio,United States,NA,NA,40.896362,-81.496236,27877,Sarracenia purpurea,2014,3_distribution
891169032,Sarracenia,purpurea,NA,Summit County,Ohio,United States,NA,NA,40.914719,-81.426047,10000,Sarracenia purpurea,2013,3_distribution
1571056282,Sarracenia,purpurea,NA,Wayne County,Ohio,United States,NA,NA,40.735073,-82.125342,10000,Sarracenia purpurea,2015,3_distribution
2460128969,Sarracenia,purpurea,NA,Allegheny County,Pennsylvania,United States,NA,NA,40.469991,-79.878507,27939,Sarracenia purpurea,2016,3_distribution
3466144392,Sarracenia,purpurea,NA,Bedford County,Pennsylvania,United States,NA,NA,40.282217,-78.635666,27969,Sarracenia purpurea,2020,3_distribution
2898508476,Sarracenia,purpurea,NA,Cambria County,Pennsylvania,United States,NA,NA,40.263339,-78.68942,27969,Sarracenia purpurea,2020,3_distribution
1703154821,Sarracenia,purpurea,NA,Carbon County,Pennsylvania,United States,NA,NA,40.966351,-75.751957,27877,Sarracenia purpurea,2012,3_distribution
3044705191,Sarracenia,purpurea,NA,Centre County,Pennsylvania,United States,NA,NA,40.808762,-78.038952,27877,Sarracenia purpurea,2020,3_distribution
3961338584,Sarracenia,purpurea,NA,Clearfield County,Pennsylvania,United States,NA,NA,40.952476,-78.114947,27877,Sarracenia purpurea,2011,3_distribution
2859082871,Sarracenia,purpurea,NA,Clinton County,Pennsylvania,United States,NA,NA,41.42451,-77.848326,3036,Sarracenia purpurea,1952,3_distribution
3873366305,Sarracenia,purpurea,NA,Columbia County,Pennsylvania,United States,NA,NA,41.242859,-76.376919,27816,Sarracenia purpurea,2022,3_distribution
2859079882,Sarracenia,purpurea,NA,Crawford County,Pennsylvania,United States,NA,NA,41.812918,-79.838856,1000,Sarracenia purpurea,1925,3_distribution
3865365923,Sarracenia,purpurea,NA,Elk County,Pennsylvania,United States,NA,NA,41.484059,-78.647303,2662,Sarracenia purpurea,1909,3_distribution
2859096541,Sarracenia,purpurea,NA,Erie County,Pennsylvania,United States,NA,NA,41.973561,-80.025819,4000,Sarracenia purpurea,1882,3_distribution
2859113364,Sarracenia,purpurea,NA,Fayette County,Pennsylvania,United States,710,NA,39.76536,-79.467806,300,Sarracenia purpurea,1984,3_distribution
3873674715,Sarracenia,purpurea,NA,Indiana County,Pennsylvania,United States,NA,NA,40.636226,-79.258889,27908,Sarracenia purpurea,2022,3_distribution
1890037022,Sarracenia,purpurea,NA,Lackawanna County,Pennsylvania,United States,NA,NA,41.315237,-75.582793,27816,Sarracenia purpurea,2018,3_distribution
2859482793,Sarracenia,purpurea,NA,Lycoming County,Pennsylvania,United States,610,NA,41.514822,-76.887277,50,Sarracenia purpurea,2017,3_distribution
2859080875,Sarracenia,purpurea,NA,Mercer County,Pennsylvania,United States,NA,NA,41.211631,-80.260221,2362,Sarracenia purpurea,1923,3_distribution
2859508430,Sarracenia,purpurea,NA,Monroe County,Pennsylvania,United States,567,NA,41.137239,-75.456729,100,Sarracenia purpurea,2014,3_distribution
2898485514,Sarracenia,purpurea,NA,Montgomery County,Pennsylvania,United States,NA,NA,40.033956,-75.284593,28000,Sarracenia purpurea,2020,3_distribution
3865369894,Sarracenia,purpurea,NA,Northampton County,Pennsylvania,United States,NA,NA,40.898742,-75.152918,1185,Sarracenia purpurea,1910,3_distribution
3955711851,Sarracenia,purpurea,NA,Philadelphia County,Pennsylvania,United States,26.74,0,40.097501,-74.972442,65,Sarracenia purpurea,2020,3_distribution
3865098920,Sarracenia,purpurea,NA,Pike County,Pennsylvania,United States,NA,NA,41.285291,-75.077399,2014,Sarracenia purpurea,1890,3_distribution
2859095495,Sarracenia,purpurea,NA,Somerset County,Pennsylvania,United States,NA,NA,39.766549,-79.186787,100,Sarracenia purpurea,1986,3_distribution
2859080876,Sarracenia,purpurea,NA,Sullivan County,Pennsylvania,United States,NA,NA,41.464104,-76.259042,1500,Sarracenia purpurea,1909,3_distribution
2859504498,Sarracenia,purpurea,NA,Susquehanna County,Pennsylvania,United States,439,NA,41.792955,-75.614932,631,Sarracenia purpurea,2005,3_distribution
3865368968,Sarracenia,purpurea,NA,Tioga County,Pennsylvania,United States,555,NA,41.582069,-77.413376,932,Sarracenia purpurea,2004,3_distribution
2859370862,Sarracenia,purpurea,NA,Warren County,Pennsylvania,United States,NA,NA,41.982031,-79.540791,500,Sarracenia purpurea,1934,3_distribution
1291097143,Sarracenia,purpurea,NA,Wayne County,Pennsylvania,United States,NA,NA,41.577025,-75.187839,27770,Sarracenia purpurea,2016,3_distribution
3067959288,Sarracenia,purpurea,NA,Westmoreland County,Pennsylvania,United States,NA,NA,40.177676,-79.150471,28000,Sarracenia purpurea,2020,3_distribution
3966589486,Sarracenia,purpurea,NA,Berkeley County,South Carolina,United States,NA,NA,33.220177,-80.083664,28984,Sarracenia purpurea,2022,3_distribution
1848761120,Sarracenia,purpurea,NA,Chesterfield County,South Carolina,United States,NA,NA,34.623758,-80.333176,28790,Sarracenia purpurea,2018,3_distribution
3953856513,Sarracenia,purpurea,NA,Dorchester County,South Carolina,United States,-17,0,33.120957,-80.405613,13,Sarracenia purpurea,2020,3_distribution
1935601756,Sarracenia,purpurea,NA,Horry County,South Carolina,United States,NA,NA,33.844798,-78.969121,28902,Sarracenia purpurea,2018,3_distribution
3113632440,Sarracenia,purpurea,NA,Kershaw County,South Carolina,United States,NA,NA,34.11161,-80.71805,28874,Sarracenia purpurea,2021,3_distribution
1024232396,Sarracenia,purpurea,NA,Lexington County,South Carolina,United States,NA,NA,33.907769,-81.203823,28902,Sarracenia purpurea,2014,3_distribution
3302074070,Sarracenia,purpurea,NA,Oconee County,South Carolina,United States,NA,NA,34.672708,-82.992111,28790,Sarracenia purpurea,2021,3_distribution
3902056086,Sarracenia,purpurea,NA,Pickens County,South Carolina,United States,NA,NA,35.006702,-82.583031,28734,Sarracenia purpurea,2022,3_distribution
891039037,Sarracenia,purpurea,NA,Addison County,Vermont,United States,NA,NA,43.843769,-73.018126,10000,Sarracenia purpurea,1987,3_distribution
1024225518,Sarracenia,purpurea,NA,Bennington County,Vermont,United States,NA,NA,43.252057,-72.855116,27505,Sarracenia purpurea,2014,3_distribution
1323004017,Sarracenia,purpurea,NA,Caledonia County,Vermont,United States,NA,NA,44.22925,-72.220181,27332,Sarracenia purpurea,2016,3_distribution
3499499303,Sarracenia,purpurea,NA,Chittenden County,Vermont,United States,NA,NA,44.557016,-73.341838,10000,Sarracenia purpurea,2015,3_distribution
1305118046,Sarracenia,purpurea,NA,Essex County,Vermont,United States,NA,NA,44.729367,-71.63541,27269,Sarracenia purpurea,2010,3_distribution
1052583088,Sarracenia,purpurea,NA,Franklin County,Vermont,United States,NA,NA,44.94844,-73.08609,27253,Sarracenia purpurea,2012,3_distribution
1273855239,Sarracenia,purpurea,NA,Lamoille County,Vermont,United States,NA,NA,44.670293,-72.758119,27269,Sarracenia purpurea,2016,3_distribution
3802594603,Sarracenia,purpurea,NA,Orange County,Vermont,United States,NA,NA,43.795581,-72.191541,27443,Sarracenia purpurea,2022,3_distribution
1143547633,Sarracenia,purpurea,NA,Orleans County,Vermont,United States,NA,NA,44.757188,-71.962548,27285,Sarracenia purpurea,2015,3_distribution
2859357140,Sarracenia,purpurea,NA,Rutland County,Vermont,United States,NA,NA,43.79812,-73.087612,2804,Sarracenia purpurea,1890,3_distribution
891120714,Sarracenia,purpurea,NA,Washington County,Vermont,United States,NA,NA,44.379,-72.303394,10000,Sarracenia purpurea,2010,3_distribution
1249301447,Sarracenia,purpurea,NA,Windham County,Vermont,United States,NA,NA,43.058201,-72.881524,10000,Sarracenia purpurea,2013,3_distribution
923908826,Sarracenia,purpurea,NA,Windsor County,Vermont,United States,NA,NA,43.489587,-72.653821,10000,Sarracenia purpurea,2008,3_distribution
2329884462,Sarracenia,purpurea,NA,Amherst County,Virginia,United States,NA,NA,37.60183,-79.397644,250,Sarracenia purpurea,1995,3_distribution
3331193377,Sarracenia,purpurea,NA,Caroline County,Virginia,United States,NA,NA,37.949959,-77.429634,1,Sarracenia purpurea,2018,3_distribution
3963505961,Sarracenia,purpurea,NA,Southampton County,Virginia,United States,NA,NA,36.850684,-76.871728,28476,Sarracenia purpurea,2019,3_distribution
3314515636,Sarracenia,purpurea,NA,Sussex County,Virginia,United States,NA,NA,36.9746,-76.98802,28476,Sarracenia purpurea,2021,3_distribution
1272111005,Sarracenia,purpurea,NA,Greenbrier County,West Virginia,United States,NA,NA,38.023121,-80.308903,28285,Sarracenia purpurea,2016,3_distribution
3872962061,Sarracenia,purpurea,NA,Pocahontas County,West Virginia,United States,NA,NA,38.305437,-80.224678,28270,Sarracenia purpurea,2010,3_distribution
3902661988,Sarracenia,purpurea,NA,Preston County,West Virginia,United States,NA,NA,39.481127,-79.579328,28090,Sarracenia purpurea,2014,3_distribution
1986541789,Sarracenia,purpurea,NA,Randolph County,West Virginia,United States,NA,NA,38.708145,-79.880638,28210,Sarracenia purpurea,2018,3_distribution
3949771181,Sarracenia,purpurea,NA,Tucker County,West Virginia,United States,943.29,0,39.149581,-79.504923,65,Sarracenia purpurea,2021,3_distribution
3032151155,Sarracenia,purpurea,NA,Webster County,West Virginia,United States,NA,NA,38.370029,-80.30827,28270,Sarracenia purpurea,2020,3_distribution
2234526461,Sarracenia,rosea,NA,Baldwin County,Alabama,United States,NA,NA,30.515195,-87.473869,3036,Sarracenia rosea,1966,3_distribution
3079576059,Sarracenia,rosea,NA,Escambia County,Alabama,United States,NA,NA,31.145265,-86.766849,29278,Sarracenia rosea,2007,3_distribution
3881608631,Sarracenia,rosea,NA,Mobile County,Alabama,United States,NA,NA,30.708263,-88.132016,29330,Sarracenia rosea,2004,3_distribution
3327979070,Sarracenia,rosea,NA,Monroe County,Alabama,United States,NA,NA,31.363674,-87.543402,29252,Sarracenia rosea,2021,3_distribution
2238913469,Sarracenia,rosea,NA,Washington County,Alabama,United States,NA,NA,31.181908,-88.374873,29278,Sarracenia rosea,2019,3_distribution
3759279597,Sarracenia,rosea,NA,Bay County,Florida,United States,NA,NA,30.058463,-85.511223,29407,Sarracenia rosea,2022,3_distribution
3307400197,Sarracenia,rosea,NA,Escambia County,Florida,United States,NA,NA,30.728951,-87.418739,29330,Sarracenia rosea,2021,3_distribution
2992679805,Sarracenia,rosea,NA,Franklin County,Florida,United States,NA,NA,29.844249,-84.936521,29433,Sarracenia rosea,2008,3_distribution
3320933232,Sarracenia,rosea,NA,Gulf County,Florida,United States,NA,NA,30.170994,-85.168919,29407,Sarracenia rosea,2021,3_distribution
3079876688,Sarracenia,rosea,NA,Holmes County,Florida,United States,NA,NA,30.73804,-85.848175,29330,Sarracenia rosea,2021,3_distribution
1802634420,Sarracenia,rosea,NA,Liberty County,Florida,United States,NA,NA,30.144083,-85.074477,29407,Sarracenia rosea,2017,3_distribution
2234382771,Sarracenia,rosea,NA,Okaloosa County,Florida,United States,NA,NA,30.715531,-86.601275,969,Sarracenia rosea,1960,3_distribution
1847521073,Sarracenia,rosea,NA,Santa Rosa County,Florida,United States,NA,NA,30.820326,-86.791491,29304,Sarracenia rosea,2018,3_distribution
2234781125,Sarracenia,rosea,NA,Walton County,Florida,United States,NA,NA,30.26357,-86.018068,29382,Sarracenia rosea,2015,3_distribution
3709965927,Sarracenia,rosea,NA,Randolph County,Georgia,United States,NA,NA,31.671576,-84.9096,3263,Sarracenia rosea,1948,3_distribution
1990001001,Sarracenia,rosea,NA,Jackson County,Mississippi,United States,NA,NA,30.442221,-88.449243,1283,Sarracenia rosea,1963,3_distribution
3873554605,Sarracenia,rubra,gulfensis,Holmes County,Florida,United States,NA,NA,30.79406,-85.873201,29330,Sarracenia rubra,2022,3_distribution
3499620713,Sarracenia,rubra,gulfensis,Okaloosa County,Florida,United States,NA,NA,30.684696,-86.683728,29330,Sarracenia rubra,2017,3_distribution
2234383764,Sarracenia,rubra,gulfensis,Santa Rosa County,Florida,United States,2,0,30.583333,-86.930278,100,Sarracenia rubra,1990,3_distribution
2234382673,Sarracenia,rubra,gulfensis,Walton County,Florida,United States,33.5,6.5,30.614167,-86.348889,100,Sarracenia rubra,1990,3_distribution
3873869889,Sarracenia,rubra,gulfensis,Washington County,Florida,United States,NA,NA,30.785848,-85.806165,29330,Sarracenia rubra,2022,3_distribution
3709829134,Sarracenia,rubra,rubra,Bulloch County,Georgia,United States,NA,NA,32.48586,-81.928484,6909,Sarracenia rubra,1936,3_distribution
2234382847,Sarracenia,rubra,rubra,Crawford County,Georgia,United States,121.5,0.5,32.713333,-83.8975,100,Sarracenia rubra,1990,3_distribution
3709797737,Sarracenia,rubra,rubra,Early County,Georgia,United States,NA,NA,31.250281,-85.046245,3649,Sarracenia rubra,1947,3_distribution
3709836289,Sarracenia,rubra,rubra,Macon County,Georgia,United States,NA,NA,32.46787,-83.98591,5711,Sarracenia rubra,1936,3_distribution
2234382583,Sarracenia,rubra,rubra,Marion County,Georgia,United States,165,3,32.484722,-84.601389,300,Sarracenia rubra,1990,3_distribution
3709808790,Sarracenia,rubra,rubra,Richmond County,Georgia,United States,NA,NA,33.408129,-82.187617,873,Sarracenia rubra,1991,3_distribution
3709800655,Sarracenia,rubra,rubra,Tattnall County,Georgia,United States,NA,NA,32.097589,-82.127341,3409,Sarracenia rubra,1957,3_distribution
3709966156,Sarracenia,rubra,rubra,Taylor County,Georgia,United States,117.5,1.5,32.6,-84.186944,300,Sarracenia rubra,1990,3_distribution
3858355684,Sarracenia,rubra,rubra,Brunswick County,North Carolina,United States,NA,NA,34.067965,-78.26122,28874,Sarracenia rubra,2003,3_distribution
3457110970,Sarracenia,rubra,rubra,Carteret County,North Carolina,United States,NA,NA,34.784568,-76.829462,28790,Sarracenia rubra,2014,3_distribution
3061617371,Sarracenia,rubra,rubra,New Hanover County,North Carolina,United States,NA,NA,34.235556,-77.886357,28846,Sarracenia rubra,2020,3_distribution
3391689018,Sarracenia,rubra,rubra,Pender County,North Carolina,United States,NA,NA,34.551164,-77.715131,28818,Sarracenia rubra,2021,3_distribution
3963625123,Sarracenia,rubra,rubra,Richmond County,North Carolina,United States,NA,NA,35.073563,-79.74281,28734,Sarracenia rubra,2022,3_distribution
3067667828,Sarracenia,rubra,rubra,Scotland County,North Carolina,United States,NA,NA,34.880745,-79.400059,28762,Sarracenia rubra,2020,3_distribution
1990635905,Sarracenia,rubra,rubra,Aiken County,South Carolina,United States,NA,NA,33.556307,-81.422637,28957,Sarracenia rubra,2016,3_distribution
3772868418,Sarracenia,rubra,rubra,Berkeley County,South Carolina,United States,NA,NA,33.181781,-79.666716,29012,Sarracenia rubra,2022,3_distribution
3858328686,Sarracenia,rubra,rubra,Georgetown County,South Carolina,United States,NA,NA,33.332378,-79.590673,28984,Sarracenia rubra,2022,3_distribution
3327890668,Sarracenia,rubra,rubra,Horry County,South Carolina,United States,NA,NA,33.868788,-78.966837,28902,Sarracenia rubra,2017,3_distribution
2609141562,Sarracenia,rubra,rubra,Lexington County,South Carolina,United States,NA,NA,33.97414,-81.266512,28902,Sarracenia rubra,2007,3_distribution
3709984725,Sarracenia,rubra,viatorum,Taylor County,Georgia,United States,NA,NA,32.618468,-84.154435,210,Sarracenia rubra,2003,3_distribution
3466199888,Sarracenia,rubra,wherryi,Baldwin County,Alabama,United States,NA,NA,31.115679,-87.713999,29278,Sarracenia rubra,2014,3_distribution
3090717821,Sarracenia,rubra,wherryi,Clarke County,Alabama,United States,NA,NA,31.36731,-87.777743,29252,Sarracenia rubra,2020,3_distribution
2422891483,Sarracenia,rubra,wherryi,Escambia County,Alabama,United States,NA,NA,31.107934,-87.362384,29278,Sarracenia rubra,2019,3_distribution
2244236578,Sarracenia,rubra,wherryi,Mobile County,Alabama,United States,NA,NA,30.600055,-88.035343,29330,Sarracenia rubra,2019,3_distribution
2236887954,Sarracenia,rubra,wherryi,Washington County,Alabama,United States,NA,NA,31.201937,-88.109558,29252,Sarracenia rubra,2019,3_distribution
1913179416,Sarracenia,rubra,NA,Autauga County,Alabama,United States,NA,NA,32.515191,-86.555888,17508,Sarracenia rubra,2016,3_distribution
3067861066,Sarracenia,rubra,NA,Baldwin County,Alabama,United States,NA,NA,30.629706,-87.547774,29330,Sarracenia rubra,2020,3_distribution
1990000978,Sarracenia,rubra,NA,Escambia County,Alabama,United States,NA,NA,31.079138,-87.54617,7652,Sarracenia rubra,1971,3_distribution
1990000966,Sarracenia,rubra,NA,Washington County,Alabama,United States,NA,NA,31.395518,-88.356509,873,Sarracenia rubra,1987,3_distribution
2234383379,Sarracenia,rubra,NA,Okaloosa County,Florida,United States,24,3,30.712778,-86.571667,300,Sarracenia rubra,1989,3_distribution
3802500627,Sarracenia,rubra,NA,Santa Rosa County,Florida,United States,NA,NA,30.471607,-86.994002,29356,Sarracenia rubra,2022,3_distribution
768794259,Sarracenia,rubra,NA,Walton County,Florida,United States,NA,NA,30.72083,-86.11527,5000,Sarracenia rubra,1898,3_distribution
3773620483,Sarracenia,rubra,NA,Columbia County,Georgia,United States,NA,NA,33.59432,-82.1989,28957,Sarracenia rubra,2022,3_distribution
3947207918,Sarracenia,rubra,NA,Marion County,Georgia,United States,NA,NA,32.437755,-84.486187,29093,Sarracenia rubra,2022,3_distribution
2963780346,Sarracenia,rubra,NA,Oconee County,Georgia,United States,NA,NA,33.819316,-83.38607,28902,Sarracenia rubra,2017,3_distribution
768794260,Sarracenia,rubra,NA,Richmond County,Georgia,United States,NA,NA,33.47083,-81.97472,5000,Sarracenia rubra,1903,3_distribution
3455887447,Sarracenia,rubra,NA,Taylor County,Georgia,United States,NA,NA,32.52955,-84.278398,29093,Sarracenia rubra,2017,3_distribution
2850905615,Sarracenia,rubra,NA,White County,Georgia,United States,NA,NA,34.716836,-83.687513,28790,Sarracenia rubra,2020,3_distribution
2237413480,Sarracenia,rubra,NA,Brunswick County,North Carolina,United States,NA,NA,34.12779,-77.996793,28874,Sarracenia rubra,2008,3_distribution
3067622688,Sarracenia,rubra,NA,Carteret County,North Carolina,United States,NA,NA,34.74378,-76.807426,28790,Sarracenia rubra,2019,3_distribution
3963549691,Sarracenia,rubra,NA,Cumberland County,North Carolina,United States,NA,NA,35.105835,-79.021641,28734,Sarracenia rubra,2022,3_distribution
2234381391,Sarracenia,rubra,NA,Henderson County,North Carolina,United States,NA,NA,35.271228,-82.441508,4584,Sarracenia rubra,1842,3_distribution
1986512267,Sarracenia,rubra,NA,Hoke County,North Carolina,United States,NA,NA,35.029406,-79.220034,28734,Sarracenia rubra,2009,3_distribution
1990642704,Sarracenia,rubra,NA,Jackson County,North Carolina,United States,NA,NA,35.044338,-83.121209,28734,Sarracenia rubra,2017,3_distribution
1990492204,Sarracenia,rubra,NA,Jones County,North Carolina,United States,NA,NA,34.935241,-77.152827,28762,Sarracenia rubra,2008,3_distribution
2901827679,Sarracenia,rubra,NA,Macon County,North Carolina,United States,NA,NA,35.028332,-83.179074,28734,Sarracenia rubra,2020,3_distribution
3391319918,Sarracenia,rubra,NA,Montgomery County,North Carolina,United States,NA,NA,35.188089,-79.777665,28734,Sarracenia rubra,2021,3_distribution
2856556367,Sarracenia,rubra,NA,Moore County,North Carolina,United States,NA,NA,35.190646,-79.152856,28734,Sarracenia rubra,2016,3_distribution
2641518566,Sarracenia,rubra,NA,New Hanover County,North Carolina,United States,NA,NA,34.371988,-77.848768,28846,Sarracenia rubra,2020,3_distribution
3773023469,Sarracenia,rubra,NA,Pender County,North Carolina,United States,NA,NA,34.493938,-77.725533,28818,Sarracenia rubra,2021,3_distribution
1914377766,Sarracenia,rubra,NA,Richmond County,North Carolina,United States,NA,NA,35.057324,-79.765461,28734,Sarracenia rubra,2017,3_distribution
1831159299,Sarracenia,rubra,NA,Scotland County,North Carolina,United States,NA,NA,34.800607,-79.416937,28762,Sarracenia rubra,2017,3_distribution
2901813948,Sarracenia,rubra,NA,Transylvania County,North Carolina,United States,NA,NA,35.191291,-82.627874,28734,Sarracenia rubra,2020,3_distribution
3302048852,Sarracenia,rubra,NA,Anderson County,South Carolina,United States,NA,NA,34.624324,-82.811428,28790,Sarracenia rubra,2021,3_distribution
1841274722,Sarracenia,rubra,NA,Berkeley County,South Carolina,United States,NA,NA,33.117889,-79.793631,29012,Sarracenia rubra,2018,3_distribution
2980851360,Sarracenia,rubra,NA,Charleston County,South Carolina,United States,NA,NA,33.112208,-79.629935,29012,Sarracenia rubra,2020,3_distribution
1986499279,Sarracenia,rubra,NA,Chesterfield County,South Carolina,United States,NA,NA,34.604079,-80.207809,28790,Sarracenia rubra,2018,3_distribution
2234586097,Sarracenia,rubra,NA,Greenville County,South Carolina,United States,351,NA,35.086933,-82.5798,300,Sarracenia rubra,2008,3_distribution
3314511328,Sarracenia,rubra,NA,Horry County,South Carolina,United States,NA,NA,33.887997,-78.867184,28902,Sarracenia rubra,2020,3_distribution
3061604367,Sarracenia,rubra,NA,Kershaw County,South Carolina,United States,NA,NA,34.310008,-80.495259,28846,Sarracenia rubra,2020,3_distribution
3333065555,Sarracenia,rubra,NA,Lexington County,South Carolina,United States,NA,NA,33.877717,-81.278946,28902,Sarracenia rubra,2013,3_distribution
3302344642,Sarracenia,rubra,NA,Oconee County,South Carolina,United States,NA,NA,34.601059,-82.900307,28790,Sarracenia rubra,2021,3_distribution
2573857160,Sarracenia,rubra,NA,Pickens County,South Carolina,United States,NA,NA,34.886104,-82.870395,28762,Sarracenia rubra,2014,3_distribution
3067961359,Sarracenia,rubra,NA,Spartanburg County,South Carolina,United States,NA,NA,34.58636,-81.863253,28818,Sarracenia rubra,2017,3_distribution
